"rank","name","symbol","coin_id","market_cap_usd","price_usd"
"654","Zeus Network zBTC","ZBTC","zbtc-zeus-network-zbtc","20170965","72819,37146760133"
"654","Freysa","FAI","fai-freysa","20198032","0,00246627256405542"
"655","Zentry","ZENT","zent-zentry","20129769","0,0029846689595574853"
"657","RateX","RTX","rtx-ratex","20044465","1,2031491815105282"
"660","Bsquared Network","B2","b2-bsquared-network","19939705","0,47994429590680543"
"661","AI Network","AIN","ain-ai-network","19886183","0,07782724396752283"
"662","Alaya Governance Token","AGT","agt-alaya-governance-token","19810161","0,014150115471716884"
"663","Songbird","SGB","sgb-songbird","19678788","0,0011505989125521277"
"665","Wirex Token","WXT","wxt-wirex-token","19611787","0,001961178738197467"
"666","Sologenic","SOLO","solo-sologenic","19616099","0,04904666083857815"
"667","Aurora","AURORA","aurora-aurora","19604977","0,027676966827807386"
"668","Eclipse","ES","es-eclipse","19557451","0,1303830123643219"
"671","Delysium","AGI","agi-delysium","19332436","0,007590674396865312"
"675","QANX Token","QANX","qanx-qanx-token","19196374","0,011291984743397583"
"676","Dogelon Mars","ELON","elon-dogelon-mars","19177757","3,489085486906699E-08"
"678","Taiko","TAIKO","taiko-taiko","19294893","0,10237579743230622"
"680","Anoma","XAN","xan-anoma","19018345","0,00950917288660819"
"681","Loopring","LRC","lrc-loopring","19080939","0,015313860596740766"
"684","Braintrust","BTRST","btrst-braintrust","18723598","0,07757932579089737"
"688","Pippin","PIPPIN","pippin-pippin","18359465","0,018359534406941807"
"689","Nym","NYM","nym-nym","18326356","0,022819428282031352"
"693","SaucerSwap","SAUCE","sauce-saucerswap","17996559","0,01991683978479896"
"694","Infinex","INX","inx-infinex","17979277","0,009015332391405933"
"695","tokenbot","CLANKER","clanker-tokenbot","17990620","17,990620781225797"
"696","Pocket Network","POKT","pokt-pocket-network","17976457","0,010965628226632086"
"697","Advertise Coin","ADCO","adco-advertise-coin","17850550","0,3966789105775143"
"700"," Ice Network","ICE","ice-ice-network","17581159","0,0025882126777708853"
"701","Adshares","ADS","ads-adshares","17517366","0,4520645554567079"
"704","Kishu Inu","KISHU","kishu-kishu-inu","17451463","1,8737593697615983E-10"
"705","Definitive","EDGE","edge-definitive","17210682","0,08477137978647552"
"706","Doodles","DOOD","dood-doodles2","17177196","0,002202204633729518"
"707","Metaplex","MPLX","mplx-metaplex","17169130","0,02271610449980823"
"708","HumidiFi","WET","wet-humidifi","17094297","0,07432303085172504"
"709","HEROcoin","PLAY","play-herocoin","17075770","0,09646038994465332"
"711","HarryPotterObamaSonic10Inu (ETH)","BITCOIN","bitcoin-harrypotterobamasonic10inu-eth","16856639","0,016860042590246135"
"713","Drift Protocol","DRIFT","drift-drift-protocol","16691522","0,02702230423043971"
"714","PONKE","PONKE","ponke-ponke","16659304","0,033319101731561725"
"715","BOB (Build on Bitcoin)","BOB","bob-bob-build-on-bitcoin","16479054","0,007422997559531751"
"716","Cortex","CTXC","ctxc-cortex","16451246","0,07483048375820335"
"717","Hippo Protocol","HP","hp-hippo-protocol-1","16425758","0,01343751633708084"
"720","Power Protocol","POWER","power-power-protocol","16318552","0,07770739232586563"
"722","Electroneum","ETN","etn-electroneum","16224217","0,0009023572011733467"
"723","SOSANA","SOSANA","sosana-sosana","16176706","0,18198794454055223"
"724","READY!","READY","ready-ready","16034665","0,016034665024635568"
"725","Vine Coin","VINE","vine-vine-coin","16015531","0,016015626073865856"
"726","DORA","DORA","dora2-dora","15925260","0,015925260051949237"
"727","Gearbox","GEAR","gear-gearbox","15795067","0,0015795067395817117"
"728","Moonwell","WELL","well-moonwell","15777526","0,004051902138392979"
"730","Kadena","KDA","kda-kadena","15701109","0,05065442541632379"
"731","Goatseus Maximus","GOAT","goat-goatseus-maximus","15649889","0,015649889014362355"
"732","Metadium","META","meta-metadium","15525474","0,009113286720373372"
"733","STBL","STBL","stbl-stbl","15337717","0,030675435344821558"
"733","Defigram","DFG","dfg-defigram","15362781","1,5362781"
"735","Hermez Network","HEZ","hez-hermez-network","15325156","3,2606715957869947"
"738","Locus Chain","LOCUS","locus-locus-chain","15238223","0,007322327825825882"
"739","Codatta ","XNY","xny-codatta","15193368","0,00607734739622927"
"741","Avail","AVAIL","avail-avail","15114753","0,003927073355495098"
"743","Orochi Network","ON","on-orochi-network","15075627","0,10449230297838649"
"744","Unicorn Fart Dust","UFD","ufd-unicorn-fart-dust","15049262","0,015049262252743627"
"745","Law Blocks","LBT","lbt-law-blocks","15043131","0,2005750854943136"
"746","LocalCoinSwap","LCS","lcs-localcoinswap","15038690","0,31087472400912286"
"747","Bifrost","BFC","bfc-bifrost","14934218","0,013720409239760974"
"748","Venom","VENOM","wvenom-wrapped-venom","14829300","0,014995460983907806"
"751","Infinity Ground","AIN","ain-infinity-ground","14651825","0,07907083135756558"
"752","哈基米 (Hajimi)","哈基米","hakimi-hakimi","14604913","0,01460491373532766"
"753","Based","BASED","based-based","14607191","0,06215826113182548"
"753","RollX","ROLL","roll-rollx","14599603","0,09419099011989913"
"757","Radix","XRD","radix-dlt","14433206","0,0010732926928847138"
"758","Connex","CONX","conx-connex","14401791","12,43678023"
"759","Purple Bitcoin","PBTC","pbtc-purple-bitcoin","14340887","0,7425820068054828"
"759","Aura","AURA","aura-auraonsol","14345681","0,014892402169145688"
"761","Bluwhale","BLUAI","bluai-bluwhale","14274490","0,011624177981181314"
"762","Amiko","AMIKO","amiko-amiko","14152617","0,01877505189086142"
"764","HeyElsa","ELSA","elsa-heyelsa","14092782","0,06154591123328766"
"767","Incentive","INC","inc-incentive","13880354","0,31517817159394085"
"768","Spacecoin","SPACE","space-spacecoin2","13814132","0,0064177152355211"
"769","SEDA","SEDA","seda-seda","13806063","0,03917592031359624"
"770","Fartboy","FARTBOY","fartboy-fartboy","13787763","0,013795482519749033"
"771","Layer3","L3","l3-layer3","13747678","0,008863048943536976"
"773","Frankencoin","ZCHF","zchf-frankencoin","13668124","1,276983916383053"
"774","Asteroid The Space Shiba Inu","ASTEROID","asteroid-asteroid-the-space-shiba-inu","13687703","0,013689676673108652"
"775","BabyBoomToken","BBT","bbt10-babyboomtoken","13544138","0,11797857144555127"
"778","SPDR S&P 500 Tokenized ETF (Ondo)","SPYON","spyon-spdr-sp-500-tokenized-etf-ondo","13390993","760,0745365998316"
"778","Bertram The Pomeranian","BERT","bert-bertram-the-pomeranian","13349542","0,013622728999141508"
"779","Pepecoin","PEP","pepenet-pepecoin","13348585","0,00013525450048460996"
"780","SwftCoin","SWFTC","swftc-swftcoin","13350741","0,003333518513075082"
"781","Vader","VADER","vader-vader","13303876","0,0021789757687135053"
"782","PolySwarm","NCT","nct-polyswarm","13316035","0,007062333569784725"
"783","Namecoin","NMC","nmc-namecoin","13275766","0,9008826057538758"
"783","Firo","FIRO","firo-firo","13321542","0,9274022986681755"
"788","Bone ShibaSwap","BONE","bone-bone-shibaswap","13137276","0,052571244258869325"
"792","Velodrome Finance","VELO","velo-velodrome-finance","12889642","0,015338404231236776"
"794","Ryze","RYZE","ryze-ryze","12774191","0,12884337283627095"
"796","Coinmetro","XCM","xcm-coinmetro","12727576","0,04210695008781067"
"797","Alethea Artificial Liquid Intelligence Token","ALI","ali-artificial-liquid-intelligence-token","12716679","0,0014354531325143482"
"798","Vestra DAO","VSTR1","vstr1-vestra-dao","12666459","0,009047471240987748"
"799","Goldfinch","GFI","gfch-goldfinch","12619259","0,1350537151115544"
"800","CZ'S Dog (broccoli.gg)","BROCCOLI","broccoli-cz39s-dog-broccoligg","12648646","0,012648646923163084"
"801","IX Swap","IXS","ixs-ix-swap","12600101","0,0700005659827637"
"804","stake.link","SDL","sdl-stakelink","12488696","0,20780635243231801"
"804","XMAQUINA","DEUS","deus-xmaquina","12443784","0,06220547473617801"
"805","Gods Unchained","GODS","gods-gods-unchained","12401977","0,03365783615835543"
"807","Keep Network","KEEP","keep-keep-network","12247407","0,022279505885912158"
"808","Alpha Quark Token","AQT","aqt-alpha-quark-token","12347209","0,4606101827657552"
"809","StablR Euro","EURR","eurr-stablr-euro","12317865","1,1638954520113383"
"810","CARV","CARV","carv-carv","12231512","0,04892415612691098"
"810","League of Kingdoms","LOKA","loka-league-of-kingdoms","12214402","0,10628954551487305"
"814","ResearchCoin","RSC","rsc-researchcoin","12143576","0,10594695623208439"
"814","Solidus AI Tech","AITECH","aitech-solidus-ai-tech","12180237","0,007851466801338736"
"815","Sonic SVM","SONIC","sonic-sonic-svm","12256548","0,034045968508987876"
"816","Limitless","LMTS","lmts-limitless","12066493","0,09169159655836549"
"817","Solayer SOL","SSOL","ssol-solayer-sol","12028866","93,58946251564966"
"818","Orderly Network","ORDER","order-orderly-network","12007895","0,04762627915393841"
"819","HUNT","HUNT","hunt-hunt","11886000","0,0942079676046155"
"820","SmarDex","SDEX","sdex-smardex","11880033","0,0012123058730679826"
"822","Wanchain","WAN","wan-wanchain","11830702","0,05964015304805155"
"824","Intuition","TRUST","trust-intuition","11729727","0,06529289613450702"
"825","SquidGrow","SQGROW","sqgrow-squidgrow","11665819","0,011665819348409363"
"826","KLEDAI","KLED","kled-kledai","11614524","0,01161667862069681"
"827","Baby Shark Meme","BABYSHARK","babyshark1-baby-shark-meme","11607331","0,013666145703498042"
"828","MAI","MIMATIC","mimatic-mimatic","11519909","0,9739569782413543"
"830","Trusta.AI","TA","ta-trustaai","11287833","0,06271018508206498"
"831","Simon's Cat","CAT","cat-simon39s-cat","11252492","1,6670895718796743E-06"
"834","ZetaChain","ZETA","zeta-zetachain","11213958","0,0474225799287807"
"835","Kyros Restaked SOL","KYSOL","kysol-kyros-restaked-sol","11196605","104,22330835010008"
"836","Victoria VR","VR","vr-victoria-vr","11183002","0,0016328063949348824"
"837","CorgiAI ","CORGIAI","corgiai-corgiai","11219358","3,443739070336701E-05"
"838","Moolah","MOOLAH","moolah-moolah","11179319","0,011179319449551714"
"840","PDD Holdings Tokenized Stock (Ondo)","PDDON","pddon-pdd-holdings-tokenized-stock-ondo","11152965","82,66048338131759"
"841","FUNToken","FUN","fun-funfair","11122413","0,0010493952661732467"
"842","Public Meme Token","PMT","pmt-public-meme-token","11133173","0,10772786165807043"
"844","Aquarius ","AQUA","aqua-aquarius","11068497","0,0003999159110530086"
"845","BXN","BXN","bxn-bxn","10914654","0,0006997583534862373"
"847","Hypurr Fun","HFUN","hfun-hypurr-fun","10894614","10,924273723877533"
"851","Clash of Lilliput","COL","col-clash-of-lilliput","10807637","0,13168098"
"852","ABBC Coin","ABBC","abbc-alibabacoin","10807578","0,008835322396479375"
"853","Hivemapper","HONEY","honey-hivemapper","10570852","0,0018117695030503526"
"855","Beets Staked Sonic","STS","sts-staked-sonic","10776543","0,042226089895548734"
"855","Ambire Wallet","WALLET","wallet-ambire-wallet","10760301","0,014833300375256679"
"857","Sport.Fun","FUN","fun-sportfun","10673823","0,059965299407365946"
"861","Marinade","MNDE","mnde-marinade","10338209","0,018920589209727178"
"861","Augur","REP","rep-augur","10520890","0,9564445592393929"
"862","Lido Staked SOL","STSOL","stsol-lido-staked-sol","10504480","98,95324591240562"
"863","CPCoin","CPC","cpc-cpcoin","10460642","0,11153841481512433"
"864","Pandora","PANDORA","pandora-pandora","10412427","1041,2427954265888"
"865","Velvet","VELVET","velvet-velvet","10363472","0,09231258706851195"
"866","FIGHT","FIGHT","fight-fight2","10314819","0,005031619510247291"
"868","Moss Coin","MOC","moc-mossland","10193286","0,02418395345711036"
"870","IdleMine","IDLE","idle-idlemine","10185753","0,002123201240550798"
"871","Recall Network","RECALL","recall-recall-network","10190724","0,050682013456614466"
"871","Just a chill guy","CHILLGUY","chillguy-just-a-chill-guy","10110293","0,010110702890374272"
"872","Firmachain","FCT","fct-firmachain","10140737","0,010981541216142318"
"875","Wolf (SOL)","WOLF","wolf-wolf-sol","10007498","0,01000769943253379"
"876","USAT","USAT","usat","9990562","0,998851534844634"
"877","saffron.finance","SFI","sfi-saffronfinance","9889725","108,17546749032734"
"878","XPIN Network","XPIN","xpin-xpin-network","9886988","0,0012358735111228088"
"879","Saakuru","SKR","skr-saakuru-labs","9871750","0,013564767424867943"
"880","LeverFi","LEVER","lever-leverfi","9842845","0,0002857076449284244"
"881","Diamante","DIAM","diam-diamante","9823772","0,006842187750108809"
"882","Griffain","GRIFFAIN","griffain-test-griffaincom","9822125","0,00982329349948569"
"883","Elastos","ELA","ela-elastos","9780393","0,43775239349859285"
"885","Avalaunch","XAVA","xava-avalaunch","9611535","0,28662735853816107"
"886","Rainmaker Games","RAIN","rain-rainmaker-games","9600215","0,014505294925368785"
"887","TokenFi","TOKEN","token-tokenfi","9561318","0,0025571121519837475"
"891","Staika","STIK","stik-staika","9483572","0,20999784759993667"
"892","Assemble Protocol","ASM","asm-assemble-protocol","9443278","0,006295519155001768"
"893","Anyone Protocol","ANYONE","anyone-anyone-protocol","9422895","0,09664508208862309"
"894","ChainBounty","BOUNTY","bounty-chainbounty","9399421","0,017861133730771774"
"895","XBIT Coin","XBT","xbt-xbit-coin","9398124","0,010890063317109386"
"896","PHNIX","PHNIX","phnix-phnix","9323390","1,7573066503538146E-05"
"898","Orchid Protocol","OXT","oxt-orchid-protocol","9276272","0,00930218278358429"
"899","ThunderCore","TT","tt-thunder-token","9250278","0,0008102309697551025"
"901","Supra","SUPRA ","supra-supra","9167606","0,00032032782861179514"
"903","MAP Protocol","MAPO","map-map-protocol","9118611","0,001768678394115779"
"904","Invesco QQQ Tokenized ETF (Ondo)","QQQON","qqqon-invesco-qqq-tokenized-etf-ondo","9050078","738,2997347208551"
"906","Wrapped QUIL","WQUIL","wquil-wrapped-quil","9013006","0,009992246479218363"
"907","Helium Mobile","MOBILE","mobile-helium-mobile","8930894","9,323955254733695E-05"
"907","TARS AI","TAI","tai-tars-protocol","8923948","0,015210895586083604"
"909","Stader","SD","sd-stader","8868082","0,16642906871379662"
"912","AUKI","AUKI","auki-auki","8781220","0,007888881566620508"
"912","Alltoscan","ATS","ats-alltoscan","8727789","0,12956963202405064"
"914","WISE","WISE","wise-wise","8774019","0,10384708683416115"
"916","Everlyn AI","LYN","lyn-everlyn-ai","8719900","0,03411027088306476"
"916","DexTools","DEXT","dext-dextools","8683971","0,11175229228304709"
"917","Avici","AVICI","avici-avici","8660524","0,8660524819512064"
"919","Kleros","PNK","pnk-kleros","8663496","0,011155290923496075"
"921","Hydranet","HDN","hdn-hydranet","8621248","0,04765366520728844"
"922","4","4","4-4","8497434","0,008497434902543176"
"923","Uchat","UCHAT","uchat-uchat","8442347","0,013400551116806162"
"924","Energy Web Token","EWT","ewt-energy-web-token","8449249","0,2810594982010605"
"925","Bless","BLESS","bless-bless","8423535","0,00457386566185712"
"927","Milady Cult Coin","CULT","cult-milady-cult-coin","8374961","0,00019278357760378297"
"928","Balancer","BAL","bal-balancer","8324159","0,13160109435807887"
"929","Peercoin","PPC","ppc-peercoin","8317405","0,2750800350447112"
"930","CREPE","CREPE","crepe-crepe","8301076","1,2030544957150542E-05"
"931","PulseChain Peacock","PCOCK","pcock-pulsechain-peacock","8297549","0,009810186978151742"
"932","Bitrise Token","BRISE","brise-bitrise-token","8267761","2,0894635728541984E-08"
"933","My Master War","MAT","mat-my-master-war","8254040","0,08870759216142692"
"934","pepeCoin","PEPECOIN","pepecoin-pepecoin","8171900","0,076332079510259"
"935","LienFi","LFI","lfi-lienfi","8124945","0,00012896738558474015"
"935","Ultiland","ARTX","artx3-ultiland","8148573","0,1921833283197389"
"937","Apu Apustaja","APU","apu-apu39s-club","8120372","2,4032438719279035E-05"
"938","TRAC (Ordinals)","TRAC","trac-trac-ordinals","8100574","0,38574165259068516"
"939","Polkastarter","POLS","pols-polkastarter","8017789","0,08081664445504694"
"941","OMG Network","OMG","omg-omg-network","7981823","0,05691326841007844"
"942","Coinweb","CWEB","cweb-coinweb","7952840","0,0011971256981038523"
"943","Quantoz USDQ","USDQ","usdq-quantoz-usdq","7960314","0,9975269601052388"
"944","Hana Network","HANA","hana-hana-network","7930080","0,03304200029681525"
"945","AhaToken","AHT","aht-ahatoken","7917462","0,0013746889489241842"
"946","Atlas DEX","ATS","ats-atlas-dex","7933015","0,12978942783749264"
"947","Iagon","IAG","iag-iagon","7875519","0,02094439360020622"
"948","Rally","RALLY","rally2-rally","7868571","0,001501958552921366"
"949","Klever","KLV","klv-klever","7871228","0,0008863217221452282"
"950","ELYSIA","EL","el-elysia","7828791","0,0017425033198565942"
"951","FOOM","FOOM","foom-foom","7777417","4,4442386536393916E-08"
"953","Akedo","AKE","ake-akedo","7759517","0,00034038567971766753"
"954","MonbaseCoin","MBC","mbc-monbasecoin","7734532","0,040772123393488374"
"955","KONET","KONET","konet-konet","7722326","0,03835436944562653"
"956","TOESCOIN","TOES","toes-toescoin","7593984","0,007594371807622936"
"956","Gifto","GFT","gto-gifto","7585020","0,007313206156342438"
"958","HeyAnon","ANON","anon-heyanon","7532839","0,5435069186466179"
"959","INV","INV","inv-inv","7490887","12,180304636571643"
"960","GAME by Virtuals","GAME","game-game-by-virtuals","7386478","0,007386478516823583"
"961","DAO Maker Token","DAO","dao-dao-maker-token","7463173","0,03780909207856614"
"962","VitaDAO","VITA","vita-vitadao","7439778","0,312367617847814"
"963","XPLA","XPLA","xpla-xpla","7430392","0,010009946138838889"
"964","Betfury","BFG","bfg-betfury","7422708","0,006610838148383525"
"965","USUALx","USUALX","usualx-usualx","7415374","0,021082411854827253"
"966","HairDAO Token","HAIR","hair-hairdao-token","7370885","11,194331445639163"
"967","Bluefin","BLUE","blue-bluefin","7360742","0,014745347956596792"
"968","Bitcoin Pro","BTCP","btcp-bitcoin-pro","7360764","57,052229452916784"
"970","PAIN","PAIN","pain-pain","7342573","1,468532711262267"
"970","Milady Meme Coin","LADYS","ladys-milady-meme-coin","7382209","8,313290727232298E-09"
"971","AMO Coin","AMO","amo-amo-coin","7335925","0,0003840798663193125"
"972","OneFootball Club ","OFC","ofc-onefootball-club","7424243","0,0460347784305804"
"973","district0x","DNT","dnt-district0x","7468121","0,00746812133118446"
"974","swarms","SWARMS","swarms-swarms","7204983","0,007205092848688874"
"975","Coq Inu","COQ","coq-coq-inu","7361257","1,0603943313059648E-07"
"976","Wayfinder","PROMPT","prompt-wayfinder","7260586","0,03242776467159744"
"977","Minswap","MIN","min-minswap","7192903","0,004091270901859892"
"978","elizaOS","ELIZAOS","elizaos-elizaos","7174309","0,000958850262215189"
"980","WeBuy","WE","we-webuy","7139863","0,01972167889702182"
"981","Fei Protocol","FEI","fei-fei-protocol","7126425","0,9999871112429857"
"982","Wilder World","WILD","wild-wilder-world","7125719","0,021971019746997732"
"983","Web 3 Dollar","USD3","usd3-web-3-dollar","7096895","1,0944506847764324"
"985","Landwolf","WOLF","wolf-landwolf","7053367","7,818315647727428E-06"
"987","PayAI Network","PAYAI","payai-payai-network","7036321","0,007036321691942131"
"988","Overtime","OVER","over-overtime","7019029","0,10646185256969802"
"990","Neon EVM","NEON","neon-neon-evm","7002191","0,029240917082233548"
"990","Burnie Senders","BURNIE","burnie-burnie-senders","6994122","0,007136879424738434"
"993","Mines of Dalarnia","DAR","mines-of-dalarnia-dar","6958774","0,011207140518016863"
"994","Resistance Dog ","REDO","redo-resistance-dog","6896681","0,06896681262799567"
"995","Redbelly Network","RBNT","rbnt-redbelly-network","6896049","0,0036116853883820543"
"995","Metronome Synth ETH","MSETH","mseth-metronome-synth-eth","6852252","1990,198286575549"
"995","Nimiq","NIM","nim-nimiq","6914935","0,0005505340285314547"
"996","Oraichain Token","ORAI","orai-oraichain-token","6870250","0,34946746256409406"
"999","Anzen USDz","USDZ","usdz-anzen-usdz","6817873","0,9039009888676964"
"1000","Bitcoin Vault","BTCV","btcv-bitcoin-vault","6798323","0,34287306849186694"
"1001","SIX","SIX","six-six","6743283","0,007924263812000735"
"1001","Wrapped Bera","WBERA","wbera-wrapped-bera","6778118","0,33037085495859564"
"1002","MCDEX","MCB","mcb-mcdex","6763771","1,7699152208944025"
"1004","Frontier Token","FRONT","front-frontier-token","6645219","0,856303940163027"
"1006","TokenOS AI","TOS","tos-tokenos-ai","6635739","0,006636826094553308"
"1007","ThetaDrop","TDROP","tdrop-thetadrop","6620298","0,0005990787696453671"
"1008","Aria.AI","ARIA","aria-ariaai","6601527","0,03607392349086878"
"1009","MarsDAO","MDAO","mdao-marsdao","6604920","0,09355541213832322"
"1011","Radio Caca","RACA","raca-radio-caca","6482362","1,5914001037178275E-05"
"1013","Marblex","MBX","mbx-marblex","6455822","0,036757905209914774"
"1014","HOPR","HOPR","hopr-hopr","6442723","0,018883990977684496"
"1016","LUKSO","LYX","lyx-lukso","6439954","0,21265450915568657"
"1016","Sweat Economy","SWEAT","sweat-sweat-economy","6440415","0,0009490008787948252"
"1017","Agoras: Currency of Tau","AGRS","agrs-agoras-currency-of-tau","6436104","0,3575613836855916"
"1018","Aspecta","ASP","asp-aspecta","6438967","0,027995508722058395"
"1019","The Doge NFT","DOG","dog-the-doge-nft","6420737","0,00043000967770998716"
"1020","Tradoor","TRADOOR","tradoor-tradoor","6430121","0,4481233118780732"
"1021","ANDY ETH","ANDY ","andy-andy-eth","6377070","6,3770707410216145E-06"
"1024","Access Protocol","ACS","acs-access-protocol","6275769","0,00017230224833375237"
"1025","Yooldo","ESPORTS","esports-yooldo","6220188","0,03844368881864254"
"1026","Galatasaray Fan Token","GAL","gal-galatasaray-fan-token","6200462","0,9439626588476805"
"1028","Omni Network","OMNI","omni-omni-network","6188775","0,5955617746615255"
"1030","Origin Dollar","OUSD","ousd-origin-dollar","6184443","1,0001407056098628"
"1031","Partisia Blockchain","MPC","mpc-partisia-blockchain","6136486","0,01713821675996216"
"1031","DOLZ","DOLZ","dolz-dolz","6156405","0,008938085650626124"
"1033","PlatON Network","LAT","lat-platon-network","6135320","0,0011514795798384218"
"1034","Pitbull","PIT","pit-pitbull","6109586","1,5200924640237158E-10"
"1036","Mansory","MNSRY","mnsry-mansory","6065973","0,006740016686663906"
"1038","ALLINDOGE","ALLINDOGE","allindoge-allindoge","6057800","0,006057814160700404"
"1039","Ava AI","AVASOL","avasol-ava-ai","6011643","0,006012441399143011"
"1040","Sundog","SUNDOG","sundog-sundog","5984661","0,0059846615193824455"
"1042","Humans.ai","HEART","heart-humans","5982805","0,0007670263753301671"
"1045","Pangolin","PNG","png-pangolin","5950138","0,027247471906924704"
"1046","Powerloom","POWER","power-powerloom","5927310","0,07898400266586454"
"1048","ProShares UltraPro QQQ Tokenized Stock (Ondo)","TQQQON","tqqqon-proshares-ultrapro-qqq-tokenized-stock-ondo","5905651","83,90854645431148"
"1049","Avalon","AVL","avl-avalon","5885576","0,036401723403461574"
"1050","Fuel Network","FUEL","fuel-fuel-network","5867737","0,0007207540051635325"
"1050","xMoney","UTK","utk-utrust","5751403","0,008168306287614426"
"1051","GamerCoin","GHX","ghx-gamercoin","5879433","0,008365483663640315"
"1052","GoblinCoin","GOBLIN","goblin-goblincoin","5772308","0,00792613971178535"
"1054","renBTC","RENBTC","renbtc-renbtc","5712220","17309,759108912127"
"1055","doginme","DOGINME","doginme-doginme","5694765","8,421799814592808E-05"
"1056","Fwog","FWOG","fwog-fwog","5655499","0,005796734785043389"
"1057","Build On BNB","BOB","bob12-build-on-bnb","5642490","1,3412465812065671E-08"
"1058","Depinsim","ESIM","esim-depinsim","5618353","0,041772148222249034"
"1061","The White Whale","WHITEWHALE","whitewhale-the-white-whale","5494743","0,005495718073921176"
"1061","龙虾 (Lobster)","龙虾","lobster-lobster-2","5563506","0,005563506452409379"
"1062","Ski Mask Dog","SKI","ski-ski-mask-dog","5538434","0,005597787727803921"
"1063","NEURALAI","NEURAL","neural-neuralai","5530642","0,5530642032423729"
"1064","Everscale","EVER","ever-everscale","5471064","0,003032322314876227"
"1067","Cook","COOK","cook-cook","5469554","0,0028013975495060376"
"1067","StablR USD","USDR","usdr-stablr-usd","5489987","0,8317380941864325"
"1068","Forta","FORT","fort-forta","5482093","0,016074793950032085"
"1071","Rayls","RLS","rls-rayls","5407646","0,0036050978651202773"
"1071","Splintershards","SPS","sps-splintershards","5419265","0,004080956263148331"
"1074","NAVI Protocol","NAVX","navx-navi-protocol","5376772","0,009121558214591857"
"1075","Bitcoin Gold","BTG","btg-bitcoin-gold","5364687","0,2808274880860973"
"1076","Agoric","BLD","bld-agoric","5341339","0,007671872961004587"
"1077","Kekius Maximus","KEKIUS","kekius-kekius-maximus","5314546","0,005314546669003339"
"1078","Daddy Tate","DADDY","daddy-daddy-tate","5322788","0,00887665249791187"
"1079","crow with knife","CAW","caw1-crow-with-knife","5276838","6,854271375778689E-09"
"1080","Autonolas","OLAS","olas-autonolas","5295616","0,029833158915774396"
"1080","LIF3","LIF3","lif3-lif3","5305793","0,002028312374972457"
"1082","Celo Euro","CEUR","ceur-celo-euro","5292516","1,1624283539693803"
"1083","Kryll","KRL","krl-kryll","5285924","0,14320586681277916"
"1084","World Friendship Cash Coin","WFCA","wfca-world-friendship-cash-coin","5274171","0,013485825810722711"
"1085","Iron Fish","IRON","iron-iron-fish-coin","5231378","0,0811066399633373"
"1085","Alephium","ALPH","alph-alephium","5276729","0,03961148559022129"
"1087","TrustSwap","SWAP","swap-trustswap","5255409","0,05255663223417468"
"1088","Forest Protocol","FOREST","forest-forest-protocol","5232284","0,0645961027294594"
"1089","NKN","NKN","nkn-nkn","5262732","0,006737985516673756"
"1090","Manyu","MANYU","manyu-manyu2","5236697","5,236697048099465E-09"
"1091","Robinhood tokenized stock (xStock)","HOODX","hoodx-robinhood-tokenized-stock-xstock","5223751","85,5441099931875"
"1092","Best Patent","BPT","bpt-best-patent","5222348","0,0019342031582894753"
"1094","Obyte","GBYTE","gbyte-obyte","5213913","5,586858265280605"
"1095","RSS3","RSS3","rss3-rss3","5159523","0,007940273711723614"
"1096","MonaCoin","MONA","mona-monacoin","5147453","0,07831247322667152"
"1098","Zerogoki","REI","rei-zerogoki","5125238","0,005394988148121471"
"1099","Diamond","DMD","dmd-diamond","5118308","1,3441300251056925"
"1100","Vai","VAI","vai-vai","5101875","0,9987408532822465"
"1102","Yee Token","YEE","yee1-yee-token","5070299","0,0050702997808771"
"1103","PAAL AI","PAAL","paal-paal-ai","5077439","0,007800099597030928"
"1105","Realio Network","RIO","rio-realio-network","5056098","0,07063969842522012"
"1105","XION","XION","xion-xion","5069109","0,14213902032128314"
"1106","Mind Network","FHE","fhe-mind-network","5039322","0,02023824279554559"
"1108","Metacraft","MCT","mct-metacraft","5007241","0,09508422"
"1108","0x0.ai: AI Smart Contract","0X0","0x0-0x0ai-ai-smart-contract","5025348","0,005638539612592076"
"1109","Codec Flow","CODEC","codec-codec-flow","5013373","0,005013844400401114"
"1111","AMATERASU OMIKAMI","OMIKAMI","omikami-amaterasu-omikami","5008866","0,005289327523735615"
"1112","Earthmeta","EMT","emt-earthmeta","4984275","0,003467226442966757"
"1113","Telos","TLOS","tlos-telos","4935819","0,013142080231301222"
"1114","AscendEx Token","ASD","asd-ascendex-token","4923615","0,0074530762194418825"
"1115","Bitlight","LIGHT","light-bitlight","4926942","0,11442844484898057"
"1116","MESSIER","M87","m87-messier","4915249","5,554919321252151E-06"
"1117","Dock","DOCK","dock-dock","4898127","0,0055888080927021305"
"1118","Afreum","AFR","afr-afreum","4868401","0,0008616663484533622"
"1119","Broccoli (FirstBroccoli)","BROCCOLI","broccoli-broccoli-firstbroccoli","4855882","0,004855882267240125"
"1119","Sperax","SPA","spa-sperax","4815865","0,0028467910897174886"
"1120","Rain Coin","RAIN","rain-rain-coin","4817662","4,81766267066111"
"1122","Kava Lend","HARD","hard-kava-lend","4780663","0,035467051714502255"
"1124","Argentine Football Association Fan Token","ARG","arg-argentine-football-association-fan-token","4727991","0,396169041353177"
